113,15
0.5,0.5256410256410255,0.5525969756738986,0.5809352821187139,0.6107268350478787,0.642046159922129,0.6749716040206997,0.7095855324320175,0.7459745340951978,0.7842296384077718,0.8244465429415038,0.8667258528359401,0.9111733324685523,0.9579001700310421,1.0070232556736596,1.0586654739133345,1.1129560110370955,1.1700306782697674,1.230032251514371,1.2931108285151078,1.3594242043363953,1.4291382660972365,1.502427407948377,1.5794749673303452,1.6604736836036962,1.7456261801987576,1.8351454714910018,1.9292554956700279,2.028191674935157,2.1322015044190117,2.2415451713122945,2.3564962057385666,2.4773421650072107,2.6043853529562986,2.7379435761848265,2.8783509390660997,3.025958679531028,3.1811360477121067,3.3442712296460604,3.5157723183458582,3.6960683346712866,3.885610300551865,4.084872367246833,4.29435300146462,4.514576232308958,4.746092962170955,4.98948234484639,5.245353234325693,5.514345707880857,5.797132667259362,6.0944215219906095,6.40695595901577,6.735517803067861,7.080928972455956,7.444053535146006,7.825799870281699,8.227122940552555,8.649026681093712,9.092566510893391,9.558851972990489,10.049049510066922,10.564385382378049,11.106148735320517,11.67569482431131,12.274448405045224,12.903907297611642,13.5656461333866,14.261320294073094,14.992670052743506,15.761524927243173,16.569808256845384,17.419542013606687,18.312851860458316,19.251972468686944,20.239253108106787,21.277163523907134,22.36830011487673,23.51539242846016,24.721309988894014,25.98906947550396,27.32184226911955,28.722962385484657,30.19593481550951,31.744444293227943,33.37236451339348,35.083767821772625,36.88293540237635,38.77436798711359,40.76279711465787,42.8531969666916,45.05079681113732,47.36109408350333,49.78986813906761,52.34319471030183,55.02746110570193,57.849382188045624,60.81601717204795,63.93478728343503,67.21349432361119,70.66034018636047,74.2839473754046,78.0933805741433,82.09816932153525,86.30833185084477,90.7344001508881,95.38744631247211,100.27911022593223,105.42162869905697,110.82786606823937,116.51134637943115,122.48628721940197,128.76763528193538,inf
0.5,0.02564102564102555,0.0269559500328731,0.028338306444815275,0.0297915529291648,0.031319324874250265,0.03292544409857068,0.03461392841131783,0.036389001663180265,0.03825510431257406,0.040216904533731945,0.04227930989443629,0.0444474796326122,0.046726837562489854,0.04912308564261747,0.051642218239674964,0.054290537123760974,0.05707466723267185,0.060001573244603534,0.06307857700073694,0.06631337582128749,0.06971406176084116,0.07328914185114055,0.07704755938196817,0.08099871627335098,0.08515249659506141,0.08951929129224423,0.09411002417902603,0.09893617926512932,0.10400982948385451,0.10934366689328279,0.11495103442627208,0.12084595926864417,0.12704318794908787,0.13355822322852795,0.1404073628812732,0.1476077404649283,0.15517736818107863,0.1631351819339537,0.17150108869979785,0.18029601632542835,0.18954196588057837,0.19926206669496782,0.20948063421778684,0.22022323084433815,0.23151672986199756,0.24338938267543497,0.2558708894793025,0.26899247355516387,0.2827869593785053,0.29728885473124755,0.31253443702516037,0.328561844052091,0.345411169388095,0.3631245626900501,0.3817463351356931,0.40132307027085545,0.42190374054115765,0.4435398297996791,0.46628546209709754,0.4901975370764333,0.5153358723111268,0.5417633529424677,0.5695460889907942,0.5987535807339128,0.6294588925664186,0.6617388357749583,0.6956741606864938,0.7313497586704116,0.7688548744996666,0.8082833296022116,0.849733756761303,0.8933098468516292,0.9391206082286274,0.9872806394198435,1.0379104158003472,1.0911365909695974,1.1470923135834283,1.2059175604338535,1.2677594866099469,1.3327727936155895,1.4011201163651066,1.4729724300248535,1.548509477718433,1.6279202201655352,1.711403308379147,1.7991675806037222,1.8914325847372453,1.9884291275442791,2.090399852033727,2.197599844445719,2.3102972723660145,2.4287740555642756,2.553326571234223,2.684266395400101,2.8219210823436924,2.966634984002326,3.1187701113870787,3.278707040176158,3.446845862749285,3.6236071890441224,3.8094331987387022,4.004788747391956,4.210162529309514,4.42606830004334,4.653046161584001,4.891663913460121,5.142518473124738,5.406237369182406,5.683480311191772,5.974940839970827,6.281348062533411,inf
0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7,0.7999999999999999,0.8999999999999999,0.9999999999999999,1.0999999999999999,1.2,1.3,1.4000000000000001,1.5000000000000002
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.785011771068823,2.086370219300924,0.8415968420325786,0.17248766923039957,0.13743119184395183,0.12106454430700443,0.08900428182939857,0.06065021986723668,0.17399622680471447,0.5906467000981215,0.6576876128483746,0.47065578003467046,0.3065550834814463,0.44473830827469224,0.36384920184183506,0.3160445211575181,0.29436398932129154,0.36770541596371387,0.45142731141429593,0.36053732747341477,0.3518894360920404,0.3468458643498921,0.32792301055332973,0.3422157019230152,0.3610798965158507,0.3617254516216622,0.4365617271161254,0.5102444077311403,0.4898222233336389,0.3784384535911284,0.4944480868359348,0.3806497670991523,0.48137681779886254,0.5143671741070374,0.42736902092291273,0.41429500619803833,0.4536512065291057,0.38447962505705874,0.40343809144343395,0.4116963120195549,0.4046478595611365,0.26990386721702864,0.3040141308440855,0.30803682643698643,0.2978024395382012,0.2866784521793998,0.19788352314342286,0.14770026700110075,0.19224715125462039,0.12275324611560026,0.12333849417362554,0.12076891583138546,0.18490569776964347,0.3112477898168525,0.3966554640856731,0.609445456506487,0.7679612679443222,0.7568059214648095,0.9241587832234922,0.7009479064946444,0.8948146906771027,0.7637245466053146,0.751221840437931,0.7453107749062909,0.525155330075738,0.6473729538483999,0.4496034817848059,0.6030863413083448,0.40409856935488353,0.4822816222324774,0.8438607789311336,0.8721475271289971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007889129376276893,0.0038942353869325682,0.010822154129598159,0.02604621800975765,0.04092475429702078,0.04410014590697737,0.06904177013676012,0.08288186650356952,0.1158311892757387,0.13515046657749183,0.17144216722755537,0.24201833552441712,0.3843520007767787,0.46393777304566053,0.44165276735165193,0.5365338119427927,0.5483216022294957,0.7686326538927616,0.7755506759911238,0.893515139599518,0.8021058576072576,1.1478581171062134,1.1339905126397958,0.9827494050974871,1.0387072808829143,1.1307137684627355,1.1528401256553953,1.1128626711081564,1.0795500482196394,0.9217108161137422,1.1872666134298553,0.9289095852151891,0.8149848664293861,0.7751626806387234,0.6634835104140481,0.3222804227163216,0.6185971299743723,0.6688333385944667,1.9687692083510375,1.9416695086387434,3.519906776289853,4.317240684214746,4.783547537498078,4.210573637496092,3.909155313739805,4.409283967195115,4.921222054221135,4.486708014384532,4.700170795301711,4.200944993560375,4.652308473860029,3.2302508345939827,3.6872320346804544,2.692191561761632,3.608396814961144,5.472271012315607,4.891041263890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004872248712612911,0.008834383589396304,0.029757780054479866,0.05023746461891869,0.1070067931899782,0.16881212196834103,0.19427146750164442,0.2777185977289286,0.31829225619983326,0.460203674478312,0.43673086113719817,0.45381785829683524,0.5130248014745735,0.5998682707026979,0.4535516531824102,0.5461374328914071,0.563843659208077,0.49055154977403964,0.4801837083447876,0.5039190031068095,0.5558489474635918,2.1530997224005777,2.4031786996457924,3.6090257482458576,4.954420185194175,5.535602558363833,6.3232809070510925,7.2204882709382625,6.586018248995906,7.4040055503265325,6.331331451160085,7.001656417631095,7.442769646880464,6.669330892773633,6.601180387973905,7.014646638532043,5.630487273678344,6.823479132865145,11.320911271454522,11.117408503462539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003225747544002765,0.022365650617253544,0.040001816002060965,0.06166317945087834,0.10274348843811824,0.12629443489268538,0.12590880355692186,0.18562466159477056,0.23574647862477868,0.30480844697400566,0.8552218233442427,1.4201077657857264,2.0530260550576815,2.781884838198577,3.747083332484445,4.52596035798602,4.719902210670218,5.406889647652119,5.712466555787125,6.510001005762077,6.383939876714251,7.2026739652928295,7.878393815455452,7.157838177115255,9.04009347075835,6.885144768664852,8.8611766141788,14.621929463719026,13.209020639434566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006399162177805981,0.008785213192534723,0.03529819082934043,0.1372602757594726,0.321941118830461,0.6354152732135175,1.1863117499875742,1.6261188551986923,1.9712018045064854,2.692647895727149,3.4762752126118457,3.795635866675117,3.872815354173963,4.031750156795093,5.380041818069875,5.610103734743326,6.016315960277536,6.523438559994129,5.751722767999274,7.304269503482655,12.9416719888509,13.541140889688691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006223955104913696,0.028541218121505812,0.14329880836520426,0.3471567791519345,0.6599533906090552,1.0161376076835706,1.706179674268173,1.9458445816247798,2.6448629551399967,3.1234116448657754,3.474013841601748,3.858983641551873,4.934858986298938,3.9802729734191074,5.3265943143355985,10.251063951379551,10.903025863344165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
